ID	Cluster_ID
gdb_2120	25
gdb_7107	49
gdb_128491	21
gdb_107517	48
gdb_116480	50
gdb_67723	33
gdb_41308	10
gdb_23824	25
gdb_108294	3
gdb_53187	15
gdb_87864	54
gdb_120447	29
gdb_42670	4
gdb_74792	52
gdb_5744	52
gdb_117000	49
gdb_75557	30
gdb_53354	8
gdb_90535	30
gdb_35302	3
gdb_32712	8
gdb_104349	44
gdb_80132	24
gdb_2102	25
gdb_20376	47
gdb_86114	25
gdb_31390	25
gdb_117417	49
gdb_77563	18
gdb_125289	38
gdb_56621	45
gdb_48836	3
gdb_99151	30
gdb_47177	25
gdb_47524	52
gdb_39301	36
gdb_62189	49
gdb_14814	30
gdb_100084	2
gdb_55883	30
gdb_33830	18
gdb_90154	11
gdb_127900	50
gdb_52626	2
gdb_40169	12
gdb_52020	13
gdb_90544	30
gdb_25419	50
gdb_91477	0
gdb_97561	45
gdb_28638	50
gdb_54457	11
gdb_109323	30
gdb_7070	49
gdb_50056	30
gdb_87546	48
gdb_78056	21
gdb_69029	22
gdb_110594	1
gdb_3924	50
gdb_108121	54
gdb_64186	44
gdb_27902	25
gdb_92668	30
gdb_91864	3
gdb_58171	45
gdb_65122	40
gdb_93328	21
gdb_70542	54
gdb_70579	20
gdb_94727	40
gdb_79236	22
gdb_40680	10
gdb_57194	46
gdb_98068	45
gdb_108454	48
gdb_17787	8
gdb_72909	54
gdb_35606	28
gdb_122111	13
gdb_11105	50
gdb_36836	29
gdb_116037	30
gdb_5675	47
gdb_44576	23
gdb_11413	50
gdb_13551	53
gdb_132329	49
gdb_36183	6
gdb_16884	38
gdb_14131	11
gdb_110885	21
gdb_33706	6
gdb_131124	53
gdb_331	49
gdb_119036	29
gdb_11649	3
gdb_39570	47
gdb_106207	26
gdb_34948	21
gdb_51329	21
gdb_89138	35
gdb_109604	35
gdb_18956	21
gdb_98543	11
gdb_30133	52
gdb_25315	30
gdb_28662	50
gdb_122893	49
gdb_64654	26
gdb_72633	15
gdb_129869	52
gdb_109952	16
gdb_46522	27
gdb_59347	5
gdb_970	25
gdb_84402	52
gdb_133880	33
gdb_49812	50
gdb_71271	33
gdb_58923	11
gdb_22296	50
gdb_132358	25
gdb_15588	30
gdb_86904	30
gdb_69746	0
gdb_102337	2
gdb_112602	44
gdb_50508	50
gdb_104196	44
gdb_59988	53
gdb_85981	54
gdb_42274	53
gdb_116701	8
gdb_129783	52
gdb_120143	21
gdb_63644	20
gdb_108458	48
gdb_132512	25
gdb_6433	44
gdb_74829	3
gdb_52693	53
gdb_24722	47
gdb_31070	30
gdb_94845	27
gdb_127851	30
gdb_124225	53
gdb_60601	46
gdb_70190	54
gdb_107371	3
gdb_51821	8
gdb_23818	25
gdb_100747	45
gdb_104033	44
gdb_78644	31
gdb_5911	2
gdb_21285	50
gdb_114710	28
gdb_109175	50
gdb_782	25
gdb_79862	31
gdb_101486	53
gdb_70298	51
gdb_98024	49
gdb_120500	8
gdb_80737	50
gdb_68094	17
gdb_37780	47
gdb_25195	25
gdb_24977	38
gdb_29489	52
gdb_47591	52
gdb_60413	8
gdb_120934	29
gdb_43501	25
gdb_11026	40
gdb_54525	11
gdb_6835	29
gdb_45932	25
gdb_11264	50
gdb_127045	8
gdb_89651	22
gdb_90289	23
gdb_84656	52
gdb_113302	29
gdb_128706	30
gdb_78823	21
gdb_80862	0
gdb_121048	8
gdb_87927	27
gdb_30086	25
gdb_7019	49
gdb_68703	22
gdb_119464	3
gdb_58135	2
gdb_45175	23
gdb_67427	54
gdb_91345	0
gdb_86979	8
gdb_126320	50
gdb_110436	21
gdb_27238	52
gdb_85270	16
gdb_114437	21
gdb_124497	5
gdb_104440	44
gdb_100730	45
gdb_105720	44
gdb_69715	0
gdb_92345	39
gdb_124759	5
gdb_9264	49
gdb_14586	32
gdb_41883	47
gdb_108426	3
gdb_64981	14
gdb_26265	53
gdb_7590	11
gdb_31941	50
gdb_49771	29
gdb_69509	18
gdb_120853	30
gdb_82152	21
gdb_115126	30
gdb_2884	50
gdb_125626	21
gdb_108481	48
gdb_64694	29
gdb_39330	37
gdb_85099	26
gdb_53620	8
gdb_73410	33
gdb_98699	30
gdb_95649	25
gdb_77497	17
gdb_7012	49
gdb_102689	13
gdb_656	39
gdb_102438	45
gdb_5218	8
gdb_27130	30
gdb_52973	7
gdb_39079	38
gdb_92952	16
gdb_2854	30
gdb_104335	44
gdb_38726	12
gdb_93803	25
gdb_109695	35
gdb_86507	8
gdb_131620	30
gdb_51981	49
gdb_127757	52
gdb_122856	49
gdb_40082	10
gdb_28006	50
gdb_57450	30
gdb_31366	50
gdb_108759	30
gdb_16236	16
gdb_56738	14
gdb_116794	32
gdb_63561	16
gdb_69907	0
gdb_117904	45
gdb_79759	4
gdb_113681	30
gdb_116120	50
gdb_19941	36
gdb_104059	29
gdb_15296	30
gdb_71977	22
gdb_40048	12
gdb_52162	8
gdb_131943	5
gdb_95720	25
gdb_118867	29
gdb_96550	25
gdb_40322	37
gdb_73409	33
gdb_25360	50
gdb_78693	31
gdb_92476	52
gdb_90053	26
gdb_86603	52
gdb_7558	29
gdb_57902	5
gdb_77373	0
gdb_47435	52
gdb_21175	50
gdb_84466	3
gdb_62292	26
gdb_39514	47
gdb_116938	32
gdb_87881	6
gdb_88006	11
gdb_80453	4
gdb_81920	24
gdb_17674	48
gdb_45363	39
gdb_114693	54
gdb_22197	13
gdb_87372	48
gdb_120214	8
gdb_58545	11
gdb_73355	31
gdb_72430	54
gdb_20243	34
gdb_31443	25
gdb_58727	9
gdb_15982	29
gdb_59483	5
gdb_99363	49
gdb_107288	7
gdb_84292	48
gdb_30122	52
gdb_55264	53
gdb_61835	53
gdb_24609	47
gdb_83662	21
gdb_88021	11
gdb_89357	54
gdb_90169	11
gdb_13909	42
gdb_40623	38
gdb_15863	21
gdb_72896	54
gdb_124766	5
gdb_1050	50
gdb_117059	45
gdb_115080	30
gdb_14584	32
gdb_103753	44
gdb_66206	44
gdb_115439	50
gdb_15942	3
gdb_126591	8
gdb_112418	30
gdb_86566	5
gdb_51702	8
gdb_33621	26
gdb_62894	48
gdb_24257	36
gdb_98330	45
gdb_4309	25
gdb_120999	28
gdb_58283	45
gdb_15237	21
gdb_89513	40
gdb_35562	28
gdb_100819	45
gdb_67590	1
gdb_40217	43
gdb_24334	47
gdb_84635	52
gdb_75138	40
gdb_77002	35
gdb_100462	49
gdb_120474	30
gdb_99162	49
gdb_111672	21
gdb_30558	8
gdb_87096	14
gdb_16521	20
gdb_118395	13
gdb_27079	30
gdb_126019	52
gdb_69580	18
gdb_2340	30
gdb_45342	52
gdb_108986	29
gdb_85763	5
gdb_44883	6
gdb_76344	21
gdb_19323	7
gdb_38143	37
gdb_86238	30
gdb_56316	49
gdb_130315	30
gdb_46092	50
gdb_25062	8
gdb_43990	11
gdb_35303	3
gdb_27329	25
gdb_116312	30
gdb_81384	38
gdb_132452	25
gdb_67378	20
gdb_18254	28
gdb_96906	3
gdb_127610	8
gdb_40789	36
gdb_90954	0
gdb_106224	6
gdb_132889	25
gdb_131045	8
gdb_99377	49
gdb_45491	52
gdb_76793	15
gdb_21916	52
gdb_49409	21
gdb_96849	50
gdb_77889	9
gdb_42358	53
gdb_39557	41
gdb_56835	53
gdb_26077	53
gdb_30655	53
gdb_93287	6
gdb_22251	45
gdb_38664	36
gdb_119222	29
gdb_64426	20
gdb_78299	22
gdb_47260	25
gdb_54167	29
gdb_126693	53
gdb_20771	25
gdb_87087	29
gdb_102845	13
gdb_60240	30
gdb_53215	30
gdb_25806	53
gdb_22986	30
gdb_89256	0
gdb_52565	49
gdb_88072	6
gdb_90324	52
gdb_77950	31
gdb_35268	30
gdb_25269	52
gdb_121990	49
gdb_117881	49
gdb_126867	8
gdb_73745	21
gdb_133110	30
gdb_99021	49
gdb_117770	2
gdb_90408	48
gdb_127093	53
gdb_86283	26
gdb_10642	48
gdb_105359	29
gdb_114851	28
gdb_62349	0
gdb_82216	0
gdb_85420	0
gdb_78701	31
gdb_54882	5
gdb_133189	25
gdb_1115	45
gdb_56620	45
gdb_47925	25
gdb_39907	33
gdb_45879	52
gdb_32470	50
gdb_12055	29
gdb_22848	50
gdb_122505	30
gdb_102391	2
gdb_3072	8
gdb_89597	3
gdb_28694	8
gdb_89426	54
gdb_121960	49
gdb_69422	35
gdb_47222	52
gdb_133284	50
gdb_99332	49
gdb_123059	8
gdb_60558	5
gdb_26883	25
gdb_43013	24
gdb_70131	48
gdb_78711	31
gdb_31099	30
gdb_15860	21
gdb_18881	36
gdb_130632	38
gdb_42375	49
gdb_108685	30
gdb_131868	8
gdb_32312	30
gdb_128685	30
gdb_36420	8
gdb_108187	3
gdb_51619	50
gdb_9199	49
gdb_124736	53
gdb_125714	21
gdb_40288	51
gdb_125135	30
gdb_125802	52
gdb_103605	16
gdb_36504	8
gdb_77285	21
gdb_103533	16
gdb_124002	47
gdb_72152	54
gdb_83584	38
gdb_118401	13
gdb_38768	38
gdb_31230	30
gdb_72786	48
gdb_52501	32
gdb_576	8
gdb_54233	11
gdb_76911	9
gdb_75356	52
gdb_10197	13
gdb_59054	53
gdb_59627	53
gdb_122266	44
gdb_133708	0
gdb_122460	30
gdb_4317	25
gdb_77164	52
gdb_80613	48
gdb_126388	50
gdb_34060	6
gdb_115786	30
gdb_124113	30
gdb_55734	44
gdb_31899	50
gdb_104321	29
gdb_129130	30
gdb_43312	52
gdb_78631	21
gdb_24407	47
gdb_82799	4
gdb_95738	50
gdb_128803	8
gdb_63070	1
gdb_105023	14
gdb_109039	28
gdb_126331	30
gdb_51866	8
gdb_116004	30
gdb_80670	52
gdb_131935	53
gdb_112472	50
gdb_32752	30
gdb_22614	35
gdb_93261	48
gdb_49905	30
gdb_89864	29
gdb_40595	34
gdb_38356	39
gdb_37301	34
gdb_111405	21
gdb_59855	45
gdb_129018	47
gdb_105054	44
gdb_11193	50
gdb_115863	28
gdb_97221	30
gdb_10380	44
gdb_131325	38
gdb_118552	13
gdb_27315	25
gdb_97812	30
gdb_32725	30
gdb_133172	25
gdb_28718	8
gdb_39762	37
gdb_67476	20
gdb_100486	49
gdb_102511	45
gdb_25208	25
gdb_30556	8
gdb_109656	35
gdb_33302	3
gdb_63666	29
gdb_107944	18
gdb_30247	23
gdb_62797	48
gdb_38874	38
gdb_66208	44
gdb_114277	28
gdb_99234	49
gdb_62119	53
gdb_93192	25
gdb_120378	30
gdb_15884	21
gdb_320	40
gdb_19483	21
gdb_91149	52
gdb_123953	47
gdb_106334	44
gdb_100776	53
gdb_74629	23
gdb_98563	53
gdb_12074	29
gdb_89225	0
gdb_34708	21
gdb_103054	26
gdb_111272	35
gdb_129997	30
gdb_87604	6
gdb_101461	53
gdb_53693	49
gdb_35148	29
gdb_60986	30
gdb_17423	33
gdb_77786	26
gdb_24423	47
gdb_22250	45
gdb_102400	2
gdb_60017	49
gdb_76798	15
gdb_12345	25
gdb_60087	44
gdb_8665	2
gdb_21895	30
gdb_114014	30
gdb_98741	30
gdb_90527	30
gdb_58800	11
gdb_51401	21
gdb_14533	26
gdb_102806	45
gdb_5260	8
gdb_32771	30
gdb_90390	1
gdb_104579	44
gdb_62322	26
gdb_65866	44
gdb_2717	32
gdb_94029	50
gdb_70098	40
gdb_38619	37
gdb_101607	49
gdb_102717	53
gdb_110589	1
gdb_13822	30
gdb_64316	51
gdb_40538	38
gdb_109895	21
gdb_21309	8
gdb_117199	14
gdb_33571	44
gdb_75122	25
gdb_118718	26
gdb_67229	20
gdb_22602	35
gdb_58345	45
gdb_8617	2
gdb_74165	30
gdb_68774	22
gdb_99318	8
gdb_117143	45
gdb_29516	52
gdb_97224	28
gdb_114832	28
gdb_26111	5
gdb_118438	45
gdb_124291	5
gdb_956	25
gdb_82742	0
gdb_65417	29
gdb_1664	45
gdb_50035	29
gdb_61078	53
gdb_61864	49
gdb_127941	30
gdb_37661	34
gdb_46155	50
gdb_34860	21
gdb_99884	8
gdb_52113	3
gdb_58876	11
gdb_8085	40
gdb_29791	52
gdb_54293	11
gdb_56263	8
gdb_50810	45
gdb_89052	30
gdb_107478	40
gdb_117585	53
gdb_81829	35
gdb_127514	30
gdb_62118	53
gdb_64624	29
gdb_62182	49
gdb_114215	35
gdb_129515	53
gdb_117854	49
gdb_43546	6
gdb_123193	32
gdb_103080	44
gdb_85144	6
gdb_25703	8
gdb_109633	35
gdb_126068	52
gdb_26381	53
gdb_94923	21
gdb_50957	13
gdb_111698	21
gdb_108381	7
gdb_1457	49
gdb_88262	5
gdb_84666	38
gdb_74836	23
gdb_73964	30
gdb_94864	16
gdb_32976	30
gdb_90350	52
gdb_96173	52
gdb_58303	53
gdb_63971	54
gdb_45095	23
gdb_111230	21
gdb_22949	30
gdb_4693	50
gdb_73190	29
gdb_66108	29
gdb_121196	30
gdb_121051	8
gdb_37318	34
gdb_68114	40
gdb_103899	29
gdb_75489	27
gdb_65720	29
gdb_124734	5
gdb_15104	8
gdb_68621	29
gdb_92699	25
gdb_76150	44
gdb_4013	13
gdb_111585	21
gdb_18106	47
gdb_116941	49
gdb_52827	16
gdb_9009	49
gdb_46020	50
gdb_21964	8
gdb_51572	28
gdb_15141	8
gdb_39375	38
gdb_63711	3
gdb_70173	54
gdb_115134	30
gdb_62402	26
gdb_132548	25
gdb_31951	50
gdb_99205	49
gdb_126968	8
gdb_41791	39
gdb_41555	34
gdb_97350	49
gdb_67470	20
gdb_75913	16
gdb_129120	38
gdb_57000	53
gdb_50432	28
gdb_38160	12
gdb_63299	29
gdb_130561	53
gdb_121746	49
gdb_92650	52
gdb_85851	0
gdb_96057	30
gdb_50970	13
gdb_121127	8
gdb_67714	20
gdb_39202	37
gdb_96222	25
gdb_4888	50
gdb_75164	38
gdb_128000	30
gdb_106616	3
gdb_53642	49
gdb_30744	30
gdb_117955	45
gdb_60306	49
gdb_50822	53
gdb_57395	46
gdb_19757	4
gdb_123739	47
gdb_94939	15
gdb_107574	3
gdb_19454	21
gdb_119612	3
gdb_124077	47
gdb_129937	30
gdb_31022	30
gdb_95449	52
gdb_13650	30
gdb_119560	48
gdb_107732	18
gdb_68331	29
gdb_24397	47
gdb_22664	50
gdb_127261	53
gdb_58842	11
gdb_95785	25
gdb_69375	54
gdb_94474	30
gdb_42253	30
gdb_28098	38
gdb_14732	32
gdb_46232	6
gdb_21413	25
gdb_61472	49
gdb_14915	50
gdb_131054	8
gdb_62001	49
gdb_70287	54
gdb_131289	30
gdb_12522	25
gdb_31174	30
gdb_16723	50
gdb_58321	45
gdb_38703	12
gdb_107286	7
gdb_21619	25
gdb_59157	42
gdb_92196	48
gdb_77027	21
gdb_57962	53
gdb_67118	20
gdb_56249	8
gdb_4614	25
gdb_83280	24
gdb_85538	23
gdb_70068	54
gdb_42710	4
gdb_125725	38
gdb_121328	30
gdb_47350	50
gdb_47389	50
gdb_34639	28
gdb_126703	21
gdb_115021	30
gdb_63730	17
gdb_85885	29
gdb_89774	16
gdb_82214	0
gdb_80785	26
gdb_123757	47
gdb_101593	49
gdb_74081	16
gdb_83695	21
gdb_30764	30
gdb_68799	22
gdb_62674	0
gdb_55193	5
gdb_60736	53
gdb_73985	0
gdb_108108	7
gdb_106631	3
gdb_90242	16
gdb_100695	45
gdb_42335	46
gdb_3652	25
gdb_100656	2
gdb_36102	7
gdb_118090	14
gdb_91765	52
gdb_81818	35
gdb_63883	20
gdb_17713	4
gdb_60382	44
gdb_128152	30
gdb_66540	9
gdb_19493	21
gdb_101574	49
gdb_109735	42
gdb_91362	52
gdb_62853	48
gdb_11626	8
gdb_37755	52
gdb_116665	13
gdb_107146	18
gdb_60827	53
gdb_635	53
gdb_30980	30
gdb_48313	26
gdb_34524	50
gdb_47119	50
gdb_105119	29
gdb_97941	30
gdb_93467	25
gdb_51563	28
gdb_55343	30
gdb_70754	40
gdb_117320	49
gdb_36077	26
gdb_15414	30
gdb_122059	13
gdb_64643	16
gdb_47661	25
gdb_88400	53
gdb_36116	7
gdb_10705	14
gdb_125600	25
gdb_89146	35
gdb_56997	53
gdb_30118	52
gdb_200	25
gdb_6791	49
gdb_77142	5
gdb_78985	9
gdb_131858	8
gdb_70398	44
gdb_130790	50
gdb_128070	53
gdb_6085	49
gdb_97204	50
gdb_43663	50
gdb_69751	0
gdb_21954	8
gdb_19275	21
gdb_116658	49
gdb_17953	20
gdb_2706	32
gdb_35607	28
gdb_105043	44
gdb_69643	18
gdb_56897	53
gdb_56557	45
gdb_108644	23
gdb_12544	25
gdb_25379	28
gdb_43407	30
gdb_59886	53
gdb_58363	46
gdb_122902	49
gdb_22124	44
gdb_87084	29
gdb_53527	29
gdb_57306	46
gdb_112230	32
gdb_70443	20
gdb_49823	6
gdb_39107	10
gdb_43812	16
gdb_17565	40
gdb_39400	36
gdb_26461	53
gdb_91643	23
gdb_4582	25
gdb_129984	8
gdb_102473	45
gdb_54955	11
gdb_74071	30
gdb_1098	32
gdb_52930	3
gdb_79753	33
gdb_42747	3
gdb_35954	50
gdb_53422	30
gdb_127976	50
gdb_25166	30
gdb_121073	8
gdb_94763	3
gdb_59357	5
gdb_77001	30
gdb_45173	23
gdb_130651	38
gdb_3087	21
gdb_34377	3
gdb_63844	54
gdb_72846	35
gdb_110986	35
gdb_20510	8
gdb_26986	30
gdb_117867	49
gdb_132519	25
gdb_47569	38
gdb_84462	3
gdb_55743	29
gdb_113440	29
gdb_129968	38
gdb_119175	3
gdb_6740	49
gdb_98858	53
gdb_55051	30
gdb_42992	28
gdb_77765	31
gdb_35392	21
gdb_553	50
gdb_44618	52
gdb_26955	52
gdb_99261	49
gdb_72658	51
gdb_22144	49
gdb_3184	40
gdb_10946	35
gdb_94647	30
gdb_9240	49
gdb_2555	44
gdb_24988	38
gdb_44757	0
gdb_67848	15
gdb_23862	2
gdb_13945	16
gdb_60535	46
gdb_44127	21
gdb_119596	3
gdb_75419	25
gdb_132361	25
gdb_103928	18
gdb_97100	29
gdb_8321	27
gdb_18970	41
gdb_75837	0
gdb_24064	8
gdb_30685	53
gdb_88228	30
gdb_69158	22
gdb_30155	52
gdb_39444	37
gdb_94361	6
gdb_43359	52
gdb_23107	30
gdb_326	49
gdb_92416	48
gdb_88872	52
gdb_67122	20
gdb_15287	30
gdb_97452	8
gdb_311	25
gdb_2420	20
gdb_79297	4
gdb_129668	52
gdb_21226	30
gdb_46820	48
gdb_106114	26
gdb_23988	50
gdb_1138	0
gdb_40088	10
gdb_95345	38
gdb_91289	23
gdb_37862	34
gdb_111288	35
gdb_73636	0
gdb_93371	52
gdb_120277	21
gdb_50327	28
gdb_110741	1
gdb_41620	36
gdb_105512	14
gdb_117196	14
gdb_25396	50
gdb_720	47
gdb_33711	6
gdb_29543	52
gdb_12088	0
gdb_121109	8
gdb_45978	52
gdb_11648	3
gdb_27459	25
gdb_125429	38
gdb_84964	52
gdb_13146	30
gdb_33276	44
gdb_3512	47
gdb_51928	8
gdb_71154	22
gdb_46865	52
gdb_118481	45
gdb_9497	16
gdb_30379	50
gdb_50968	13
gdb_132851	25
gdb_7171	49
gdb_62583	33
gdb_99201	49
gdb_33916	7
gdb_19653	34
gdb_81557	42
gdb_38312	38
gdb_58328	45
gdb_65395	29
gdb_70233	54
gdb_32561	25
gdb_72432	54
gdb_98621	42
gdb_117532	45
gdb_37667	34
gdb_130292	52
gdb_55430	5
gdb_40124	10
gdb_80058	9
gdb_67689	9
gdb_126351	49
gdb_23852	25
gdb_47548	38
gdb_123	32
gdb_129531	53
gdb_78251	21
gdb_22787	21
gdb_5089	52
gdb_9120	49
gdb_34672	21
gdb_6400	49
gdb_76348	21
gdb_5248	8
gdb_66014	48
gdb_76295	52
gdb_89552	27
gdb_45162	52
gdb_10442	44
gdb_109526	21
gdb_23727	25
gdb_43747	3
gdb_39109	37
gdb_107492	40
gdb_75854	30
gdb_65655	44
gdb_101430	53
gdb_69531	40
gdb_99154	30
gdb_133120	30
gdb_43340	52
gdb_112747	6
gdb_52954	3
gdb_126806	50
gdb_71620	54
gdb_60696	49
gdb_44893	23
gdb_127999	30
gdb_40759	10
gdb_117153	45
gdb_44651	52
gdb_71943	54
gdb_87656	16
gdb_83238	24
gdb_88733	30
gdb_2152	25
gdb_60979	11
gdb_123463	50
gdb_9559	16
