ID	Split
CHEMBL133023	Split000
CHEMBL310400	Split000
CHEMBL136674	Split000
CHEMBL73820	Split000
CHEMBL79064	Split001
CHEMBL77803	Split000
CHEMBL75718	Split000
CHEMBL77298	Split000
CHEMBL432941	Split000
CHEMBL420609	Split000
CHEMBL419682	Split000
CHEMBL322395	Split000
CHEMBL88462	Split000
CHEMBL431996	Split000
CHEMBL91250	Split000
CHEMBL88771	Split000
CHEMBL91815	Split000
CHEMBL328029	Split000
CHEMBL314995	Split000
CHEMBL88483	Split000
CHEMBL313746	Split000
CHEMBL89363	Split000
CHEMBL276711	Split000
CHEMBL313500	Split000
CHEMBL89010	Split000
CHEMBL86531	Split000
CHEMBL315753	Split000
CHEMBL88606	Split000
CHEMBL313821	Split000
CHEMBL266969	Split001
CHEMBL138691	Split000
CHEMBL51283	Split001
CHEMBL52829	Split000
CHEMBL52823	Split000
CHEMBL8000	Split001
CHEMBL139307	Split000
CHEMBL111913	Split001
CHEMBL322298	Split001
CHEMBL111434	Split001
CHEMBL111197	Split001
CHEMBL291667	Split000
CHEMBL8091	Split000
CHEMBL136058	Split000
CHEMBL113128	Split001
CHEMBL109547	Split001
CHEMBL51854	Split000
CHEMBL939	Split000
CHEMBL95320	Split000
CHEMBL8271	Split001
CHEMBL323775	Split001
CHEMBL298931	Split000
CHEMBL292323	Split000
CHEMBL334334	Split000
CHEMBL316764	Split000
CHEMBL545315	Split000
CHEMBL111365	Split001
CHEMBL113521	Split001
CHEMBL52591	Split000
CHEMBL64459	Split000
CHEMBL129989	Split000
CHEMBL132907	Split000
CHEMBL268368	Split000
CHEMBL422292	Split000
CHEMBL51573	Split001
CHEMBL110034	Split001
CHEMBL113023	Split001
CHEMBL417420	Split000
CHEMBL304414	Split000
CHEMBL106232	Split001
CHEMBL327127	Split001
CHEMBL294475	Split000
CHEMBL266487	Split000
CHEMBL293261	Split001
CHEMBL323405	Split001
CHEMBL331366	Split001
CHEMBL53310	Split001
CHEMBL267019	Split001
CHEMBL285063	Split000
CHEMBL136404	Split000
CHEMBL113356	Split001
CHEMBL291979	Split000
CHEMBL62843	Split000
CHEMBL63009	Split000
CHEMBL267941	Split000
CHEMBL334697	Split000
CHEMBL434827	Split000
CHEMBL292287	Split000
CHEMBL64430	Split000
CHEMBL64068	Split000
CHEMBL62067	Split000
CHEMBL64814	Split000
CHEMBL137082	Split000
CHEMBL299347	Split001
CHEMBL324926	Split001
CHEMBL53311	Split000
CHEMBL62176	Split000
CHEMBL130694	Split000
CHEMBL423159	Split000
CHEMBL109759	Split001
CHEMBL299622	Split000
CHEMBL138363	Split000
CHEMBL93464	Split000
CHEMBL112080	Split001
CHEMBL53831	Split000
CHEMBL299881	Split000
CHEMBL50027	Split000
CHEMBL31965	Split000
CHEMBL344486	Split000
CHEMBL138940	Split000
CHEMBL112706	Split001
CHEMBL321193	Split001
CHEMBL419022	Split001
CHEMBL53426	Split000
CHEMBL53711	Split000
CHEMBL344177	Split000
CHEMBL136178	Split000
CHEMBL136511	Split000
CHEMBL320339	Split001
CHEMBL416307	Split000
CHEMBL64165	Split000
CHEMBL130116	Split000
CHEMBL44	Split000
CHEMBL136102	Split000
CHEMBL336264	Split000
CHEMBL104153	Split001
CHEMBL53156	Split000
CHEMBL95774	Split000
CHEMBL130893	Split000
CHEMBL129907	Split000
CHEMBL131653	Split000
CHEMBL268868	Split001
CHEMBL7352	Split001
CHEMBL7775	Split001
CHEMBL8222	Split001
CHEMBL60200	Split000
CHEMBL61119	Split000
CHEMBL64231	Split000
CHEMBL335440	Split000
CHEMBL50647	Split001
CHEMBL320705	Split001
CHEMBL51228	Split000
CHEMBL130117	Split000
CHEMBL129930	Split000
CHEMBL48172	Split001
CHEMBL113863	Split001
CHEMBL553	Split000
CHEMBL62699	Split000
CHEMBL92086	Split000
CHEMBL109631	Split001
CHEMBL52015	Split000
CHEMBL53796	Split000
CHEMBL51853	Split000
CHEMBL294205	Split000
CHEMBL293913	Split000
CHEMBL133283	Split000
CHEMBL7914	Split001
CHEMBL7929	Split001
CHEMBL334801	Split000
CHEMBL111618	Split001
CHEMBL325589	Split001
CHEMBL99024	Split000
CHEMBL59812	Split000
CHEMBL130337	Split000
CHEMBL434828	Split000
CHEMBL49596	Split001
CHEMBL50519	Split000
CHEMBL63455	Split000
CHEMBL293250	Split000
CHEMBL62701	Split000
CHEMBL51659	Split000
CHEMBL135142	Split000
CHEMBL343722	Split000
CHEMBL448154	Split001
CHEMBL303127	Split000
CHEMBL50470	Split001
CHEMBL104244	Split001
CHEMBL53777	Split000
CHEMBL293889	Split000
CHEMBL61278	Split000
CHEMBL267869	Split001
CHEMBL140561	Split000
CHEMBL345077	Split000
CHEMBL107472	Split001
CHEMBL326041	Split001
CHEMBL111247	Split001
CHEMBL139044	Split000
CHEMBL139095	Split000
CHEMBL324543	Split001
CHEMBL113070	Split001
CHEMBL109725	Split001
CHEMBL104779	Split001
CHEMBL64781	Split000
CHEMBL319620	Split000
CHEMBL266255	Split000
CHEMBL134371	Split000
CHEMBL301612	Split001
CHEMBL50344	Split000
CHEMBL293251	Split000
CHEMBL294341	Split000
CHEMBL60472	Split000
CHEMBL131407	Split000
CHEMBL342828	Split000
CHEMBL299194	Split001
CHEMBL323699	Split001
CHEMBL54067	Split000
CHEMBL291359	Split000
CHEMBL335074	Split000
CHEMBL109296	Split001
CHEMBL111339	Split001
CHEMBL52197	Split000
CHEMBL109525	Split001
CHEMBL7939	Split001
CHEMBL8163	Split001
CHEMBL8095	Split001
CHEMBL268441	Split001
CHEMBL345109	Split000
CHEMBL110905	Split001
CHEMBL607707	Split000
CHEMBL293986	Split000
CHEMBL8223	Split001
CHEMBL8036	Split001
CHEMBL332269	Split001
CHEMBL300217	Split000
CHEMBL53753	Split000
CHEMBL300936	Split000
CHEMBL428690	Split000
CHEMBL14932	Split001
CHEMBL48085	Split000
CHEMBL38199	Split000
CHEMBL29197	Split001
CHEMBL287007	Split000
CHEMBL37346	Split000
CHEMBL39563	Split000
CHEMBL15346	Split000
CHEMBL15202	Split001
CHEMBL554	Split000
CHEMBL36819	Split000
CHEMBL40130	Split000
CHEMBL35820	Split001
CHEMBL14627	Split000
CHEMBL290096	Split000
CHEMBL289787	Split000
CHEMBL45564	Split000
CHEMBL37099	Split000
CHEMBL460731	Split000
CHEMBL50	Split000
CHEMBL37543	Split000
CHEMBL287289	Split000
CHEMBL514436	Split000
CHEMBL39320	Split000
CHEMBL289162	Split000
CHEMBL14952	Split000
CHEMBL37373	Split000
CHEMBL39715	Split000
CHEMBL289213	Split000
CHEMBL273789	Split000
CHEMBL517907	Split000
CHEMBL460732	Split000
CHEMBL540701	Split001
CHEMBL287832	Split000
CHEMBL39337	Split000
CHEMBL40734	Split000
CHEMBL39811	Split000
CHEMBL36727	Split000
CHEMBL39355	Split000
CHEMBL493428	Split000
CHEMBL44227	Split000
CHEMBL289959	Split000
CHEMBL47966	Split000
CHEMBL14874	Split000
CHEMBL416611	Split000
CHEMBL36967	Split000
CHEMBL36164	Split000
CHEMBL133498	Split000
CHEMBL334881	Split000
CHEMBL1242973	Split000
CHEMBL280074	Split000
CHEMBL338448	Split001
CHEMBL131715	Split001
CHEMBL435809	Split001
CHEMBL57323	Split001
CHEMBL57347	Split001
CHEMBL75188	Split001
CHEMBL131020	Split001
CHEMBL131590	Split001
CHEMBL160846	Split000
CHEMBL26001	Split000
CHEMBL444337	Split001
CHEMBL422347	Split000
CHEMBL131426	Split001
CHEMBL160303	Split000
CHEMBL338935	Split001
CHEMBL269620	Split000
CHEMBL335012	Split001
CHEMBL76599	Split001
CHEMBL299026	Split001
CHEMBL132348	Split001
CHEMBL132169	Split001
CHEMBL335648	Split001
CHEMBL299763	Split001
CHEMBL155761	Split000
CHEMBL45827	Split001
CHEMBL335718	Split001
CHEMBL130163	Split001
CHEMBL335932	Split001
CHEMBL336192	Split001
CHEMBL157084	Split000
CHEMBL388978	Split001
CHEMBL129946	Split001
CHEMBL337027	Split001
CHEMBL338449	Split001
CHEMBL130049	Split001
CHEMBL56236	Split001
CHEMBL335931	Split001
CHEMBL132170	Split001
CHEMBL337026	Split001
CHEMBL340611	Split001
CHEMBL56543	Split000
CHEMBL131456	Split001
CHEMBL338944	Split001
CHEMBL57366	Split001
CHEMBL337297	Split001
CHEMBL338049	Split001
CHEMBL432738	Split001
CHEMBL131193	Split001
CHEMBL337035	Split001
CHEMBL415233	Split001
CHEMBL338155	Split001
CHEMBL301483	Split001
CHEMBL130208	Split001
CHEMBL304668	Split000
CHEMBL55993	Split000
CHEMBL66925	Split000
CHEMBL55360	Split000
CHEMBL56731	Split000
CHEMBL333454	Split001
CHEMBL122522	Split000
CHEMBL56219	Split000
CHEMBL118205	Split001
CHEMBL2448064	Split001
CHEMBL308879	Split000
CHEMBL417740	Split000
CHEMBL70130	Split000
CHEMBL66107	Split000
CHEMBL25579	Split001
CHEMBL24026	Split001
CHEMBL66705	Split000
CHEMBL116595	Split001
CHEMBL324030	Split001
CHEMBL307093	Split000
CHEMBL417941	Split000
CHEMBL326100	Split001
CHEMBL304336	Split000
CHEMBL68185	Split000
CHEMBL56542	Split000
CHEMBL293749	Split000
CHEMBL143212	Split001
CHEMBL135861	Split001
CHEMBL66100	Split000
CHEMBL303704	Split000
CHEMBL66787	Split000
CHEMBL440298	Split000
CHEMBL428534	Split001
CHEMBL326318	Split001
CHEMBL1161234	Split001
CHEMBL69378	Split000
CHEMBL306234	Split000
CHEMBL281872	Split001
CHEMBL281990	Split001
CHEMBL422758	Split001
CHEMBL25450	Split001
CHEMBL1907763	Split001
CHEMBL24137	Split001
CHEMBL263666	Split000
CHEMBL67219	Split000
CHEMBL67170	Split000
CHEMBL116423	Split000
CHEMBL24828	Split001
CHEMBL308210	Split000
CHEMBL430605	Split000
CHEMBL308466	Split000
CHEMBL67059	Split000
CHEMBL66785	Split000
CHEMBL303184	Split000
CHEMBL303037	Split000
CHEMBL56319	Split000
CHEMBL53898	Split000
CHEMBL66786	Split000
CHEMBL56393	Split000
CHEMBL1161236	Split000
CHEMBL143805	Split000
CHEMBL1744349	Split001
CHEMBL24979	Split001
CHEMBL2448065	Split001
CHEMBL302745	Split000
CHEMBL70149	Split000
CHEMBL63356	Split000
CHEMBL65850	Split000
CHEMBL1907764	Split001
CHEMBL66071	Split000
CHEMBL67991	Split000
CHEMBL303391	Split000
CHEMBL118321	Split000
CHEMBL115895	Split001
CHEMBL283088	Split001
CHEMBL2448067	Split001
CHEMBL56879	Split000
CHEMBL331026	Split001
CHEMBL1202477	Split001
CHEMBL416191	Split001
CHEMBL66618	Split000
CHEMBL67027	Split000
CHEMBL140213	Split001
CHEMBL533849	Split001
CHEMBL1907944	Split001
CHEMBL336409	Split001
CHEMBL303872	Split000
CHEMBL302491	Split000
CHEMBL304333	Split000
CHEMBL66924	Split000
CHEMBL342929	Split000
CHEMBL135577	Split001
CHEMBL419248	Split000
CHEMBL66932	Split000
CHEMBL115519	Split001
CHEMBL119156	Split001
CHEMBL119987	Split001
CHEMBL54471	Split000
CHEMBL1744347	Split001
CHEMBL334915	Split000
CHEMBL66063	Split000
CHEMBL69820	Split000
CHEMBL55979	Split000
CHEMBL25610	Split001
CHEMBL137422	Split000
CHEMBL66643	Split000
CHEMBL66981	Split000
CHEMBL141238	Split000
CHEMBL336174	Split001
CHEMBL67424	Split000
CHEMBL68401	Split000
CHEMBL26641	Split001
CHEMBL334439	Split000
CHEMBL66612	Split000
CHEMBL66502	Split000
CHEMBL66101	Split000
CHEMBL66329	Split000
CHEMBL67702	Split000
CHEMBL304310	Split000
CHEMBL59145	Split000
CHEMBL118109	Split001
CHEMBL343875	Split001
CHEMBL334973	Split000
CHEMBL66008	Split000
CHEMBL279459	Split001
CHEMBL135241	Split001
CHEMBL65858	Split000
CHEMBL55994	Split000
CHEMBL334032	Split000
CHEMBL1202473	Split001
CHEMBL25425	Split001
CHEMBL67436	Split000
CHEMBL55204	Split000
CHEMBL286160	Split001
CHEMBL2448066	Split001
CHEMBL302545	Split000
CHEMBL57251	Split000
CHEMBL309116	Split000
CHEMBL63575	Split000
CHEMBL56132	Split000
CHEMBL120564	Split000
CHEMBL1202478	Split001
CHEMBL66718	Split000
CHEMBL432428	Split001
CHEMBL141175	Split001
CHEMBL69585	Split000
CHEMBL336410	Split001
CHEMBL419280	Split000
CHEMBL113996	Split000
CHEMBL80001	Split000
CHEMBL325156	Split000
CHEMBL126384	Split000
CHEMBL129509	Split000
CHEMBL83390	Split000
CHEMBL84512	Split000
CHEMBL314029	Split000
CHEMBL420400	Split001
CHEMBL114593	Split000
CHEMBL126137	Split000
CHEMBL128987	Split000
CHEMBL435993	Split000
CHEMBL340898	Split000
CHEMBL338215	Split000
CHEMBL309765	Split000
CHEMBL309716	Split001
CHEMBL311811	Split000
CHEMBL116857	Split000
CHEMBL340484	Split000
CHEMBL127058	Split000
CHEMBL128467	Split000
CHEMBL326280	Split000
CHEMBL117326	Split000
CHEMBL340700	Split000
CHEMBL338114	Split000
CHEMBL312402	Split001
CHEMBL341319	Split000
CHEMBL340508	Split000
CHEMBL115440	Split000
CHEMBL84513	Split001
CHEMBL83559	Split000
CHEMBL79531	Split001
CHEMBL127041	Split000
CHEMBL79808	Split001
CHEMBL116012	Split000
CHEMBL126791	Split000
CHEMBL54400	Split000
CHEMBL128468	Split000
CHEMBL341522	Split000
CHEMBL83837	Split000
CHEMBL111038	Split000
CHEMBL339416	Split000
CHEMBL30973	Split000
CHEMBL113985	Split000
CHEMBL419650	Split001
CHEMBL327023	Split000
CHEMBL314416	Split000
CHEMBL311609	Split000
CHEMBL115187	Split000
CHEMBL92812	Split000
CHEMBL309276	Split000
CHEMBL283682	Split000
CHEMBL129825	Split000
CHEMBL420624	Split000
CHEMBL332497	Split000
CHEMBL421047	Split000
CHEMBL113901	Split000
CHEMBL281300	Split000
CHEMBL129579	Split000
CHEMBL126893	Split000
CHEMBL127082	Split000
CHEMBL309513	Split001
CHEMBL79970	Split001
CHEMBL81480	Split001
CHEMBL82214	Split000
CHEMBL128759	Split000
CHEMBL79621	Split001
CHEMBL84141	Split000
CHEMBL126372	Split000
CHEMBL157128	Split000
CHEMBL116853	Split000
CHEMBL114728	Split000
CHEMBL326811	Split000
CHEMBL53428	Split000
CHEMBL125568	Split000
CHEMBL129824	Split000
CHEMBL114073	Split000
CHEMBL128432	Split000
CHEMBL79704	Split001
CHEMBL116525	Split000
CHEMBL323630	Split000
CHEMBL312247	Split001
CHEMBL424252	Split000
CHEMBL324718	Split000
CHEMBL114490	Split000
CHEMBL113902	Split000
CHEMBL114392	Split000
CHEMBL94061	Split000
CHEMBL340399	Split000
CHEMBL52076	Split000
CHEMBL127611	Split000
CHEMBL82640	Split001
CHEMBL81664	Split001
CHEMBL113900	Split000
CHEMBL118000	Split000
CHEMBL126623	Split000
CHEMBL126903	Split000
CHEMBL84143	Split000
CHEMBL127086	Split000
CHEMBL83429	Split000
CHEMBL312001	Split001
CHEMBL263788	Split000
CHEMBL338175	Split000
CHEMBL83838	Split001
CHEMBL414631	Split000
CHEMBL355330	Split000
CHEMBL543457	Split001
CHEMBL170724	Split000
CHEMBL168550	Split000
CHEMBL153525	Split000
CHEMBL3085277	Split001
CHEMBL152905	Split000
CHEMBL100714	Split001
CHEMBL168555	Split000
CHEMBL168382	Split000
CHEMBL168285	Split000
CHEMBL352801	Split000
CHEMBL95692	Split000
CHEMBL357326	Split000
CHEMBL448730	Split000
CHEMBL544867	Split000
CHEMBL538814	Split000
CHEMBL431818	Split001
CHEMBL348003	Split000
CHEMBL542755	Split000
CHEMBL153206	Split000
CHEMBL346846	Split000
CHEMBL169467	Split000
CHEMBL168266	Split000
CHEMBL153739	Split000
CHEMBL354310	Split000
CHEMBL152984	Split000
CHEMBL555739	Split000
CHEMBL544640	Split000
CHEMBL150280	Split000
CHEMBL553351	Split000
CHEMBL150390	Split000
CHEMBL98248	Split001
CHEMBL98798	Split001
CHEMBL423224	Split000
CHEMBL347282	Split000
CHEMBL357097	Split000
CHEMBL346863	Split000
CHEMBL101581	Split001
CHEMBL169570	Split000
CHEMBL415738	Split000
CHEMBL153409	Split000
CHEMBL171256	Split000
CHEMBL329672	Split000
CHEMBL166765	Split000
CHEMBL553137	Split000
CHEMBL169390	Split000
CHEMBL153170	Split000
CHEMBL355982	Split000
CHEMBL345988	Split000
CHEMBL153518	Split000
CHEMBL544868	Split000
CHEMBL97162	Split000
CHEMBL345294	Split000
CHEMBL2093928	Split001
CHEMBL155278	Split000
CHEMBL149512	Split000
CHEMBL98137	Split001
CHEMBL170438	Split000
CHEMBL539822	Split000
CHEMBL540082	Split000
CHEMBL356850	Split000
CHEMBL357367	Split000
CHEMBL151593	Split000
CHEMBL153419	Split000
CHEMBL153573	Split000
CHEMBL357570	Split000
CHEMBL352954	Split000
CHEMBL554983	Split000
CHEMBL358934	Split000
CHEMBL355191	Split000
CHEMBL540590	Split000
CHEMBL544865	Split001
CHEMBL66031	Split000
CHEMBL555921	Split000
CHEMBL327300	Split001
CHEMBL171311	Split000
CHEMBL166766	Split000
CHEMBL155100	Split000
CHEMBL2094036	Split001
CHEMBL169780	Split000
CHEMBL355269	Split000
CHEMBL169200	Split000
CHEMBL168829	Split000
CHEMBL262276	Split000
CHEMBL303144	Split000
CHEMBL169920	Split000
CHEMBL408683	Split000
CHEMBL355891	Split000
CHEMBL168661	Split000
CHEMBL305178	Split000
CHEMBL355019	Split000
CHEMBL172514	Split000
CHEMBL354033	Split000
CHEMBL355322	Split000
CHEMBL169519	Split000
CHEMBL263528	Split000
CHEMBL274732	Split000
CHEMBL171545	Split000
CHEMBL169064	Split000
CHEMBL168921	Split000
CHEMBL169065	Split000
CHEMBL10	Split000
CHEMBL353823	Split000
CHEMBL168656	Split000
CHEMBL113185	Split000
CHEMBL539552	Split001
CHEMBL335400	Split001
CHEMBL543661	Split001
CHEMBL545541	Split001
CHEMBL541586	Split001
CHEMBL542237	Split001
CHEMBL327188	Split000
CHEMBL540068	Split001
CHEMBL544836	Split001
CHEMBL96633	Split000
CHEMBL93262	Split000
CHEMBL135853	Split001
CHEMBL544833	Split001
CHEMBL112346	Split000
CHEMBL555201	Split001
CHEMBL542484	Split001
CHEMBL92395	Split000
CHEMBL322066	Split000
CHEMBL96096	Split000
CHEMBL56983	Split001
CHEMBL543669	Split000
CHEMBL414139	Split000
CHEMBL545767	Split001
CHEMBL92729	Split000
CHEMBL135902	Split001
CHEMBL543904	Split001
CHEMBL555797	Split001
CHEMBL96081	Split000
CHEMBL555844	Split001
CHEMBL538528	Split001
CHEMBL94846	Split000
CHEMBL92339	Split000
CHEMBL330351	Split000
CHEMBL132605	Split001
CHEMBL542729	Split001
CHEMBL330657	Split000
CHEMBL112263	Split000
CHEMBL318804	Split000
CHEMBL555321	Split000
CHEMBL542733	Split001
CHEMBL543429	Split001
CHEMBL329244	Split000
CHEMBL131577	Split000
CHEMBL435227	Split000
CHEMBL147761	Split000
CHEMBL450622	Split000
CHEMBL274654	Split000
CHEMBL48614	Split000
CHEMBL418203	Split000
CHEMBL357803	Split000
CHEMBL146697	Split000
CHEMBL146694	Split000
CHEMBL148514	Split000
CHEMBL443296	Split000
CHEMBL149243	Split000
CHEMBL149073	Split000
CHEMBL148984	Split000
CHEMBL347074	Split000
CHEMBL344319	Split000
CHEMBL356245	Split000
CHEMBL150151	Split000
CHEMBL358728	Split000
CHEMBL149201	Split000
CHEMBL148744	Split000
CHEMBL150177	Split000
CHEMBL147112	Split000
CHEMBL56505	Split000
CHEMBL56802	Split001
CHEMBL122534	Split000
CHEMBL332173	Split000
CHEMBL57990	Split000
CHEMBL331792	Split000
CHEMBL125983	Split000
CHEMBL333045	Split000
CHEMBL55794	Split000
CHEMBL122081	Split000
CHEMBL294395	Split000
CHEMBL323660	Split000
CHEMBL338625	Split000
CHEMBL419601	Split000
CHEMBL332879	Split000
CHEMBL339684	Split000
CHEMBL331307	Split000
CHEMBL121709	Split000
CHEMBL7699	Split000
CHEMBL114568	Split000
CHEMBL124673	Split000
CHEMBL124533	Split000
CHEMBL301018	Split000
CHEMBL112925	Split000
CHEMBL7917	Split001
CHEMBL281467	Split000
CHEMBL299672	Split000
CHEMBL1788321	Split000
CHEMBL324563	Split000
CHEMBL125035	Split000
CHEMBL7827	Split000
CHEMBL7801	Split000
CHEMBL56936	Split000
CHEMBL60826	Split000
CHEMBL112421	Split000
CHEMBL114550	Split000
CHEMBL333115	Split000
CHEMBL125550	Split000
CHEMBL123322	Split000
CHEMBL440453	Split000
CHEMBL31876	Split000
CHEMBL115036	Split000
CHEMBL125810	Split000
CHEMBL334173	Split000
CHEMBL121984	Split000
CHEMBL14699	Split000
CHEMBL64704	Split000
CHEMBL330905	Split000
CHEMBL125331	Split000
CHEMBL123676	Split000
CHEMBL56912	Split000
CHEMBL55425	Split000
CHEMBL125949	Split000
CHEMBL7810	Split000
CHEMBL31276	Split000
CHEMBL56027	Split000
CHEMBL294034	Split000
CHEMBL127763	Split000
CHEMBL7981	Split000
CHEMBL7866	Split000
CHEMBL31745	Split000
CHEMBL293090	Split000
CHEMBL56142	Split000
CHEMBL325385	Split000
CHEMBL112422	Split000
CHEMBL114209	Split000
CHEMBL287022	Split000
CHEMBL116051	Split000
CHEMBL116064	Split000
CHEMBL333272	Split000
CHEMBL31437	Split000
CHEMBL293064	Split000
CHEMBL112649	Split000
CHEMBL114578	Split000
CHEMBL128001	Split000
CHEMBL341053	Split000
CHEMBL31118	Split000
CHEMBL56502	Split000
CHEMBL432416	Split000
CHEMBL124618	Split000
CHEMBL126062	Split000
CHEMBL333041	Split000
CHEMBL125995	Split000
CHEMBL7819	Split000
CHEMBL326778	Split000
CHEMBL115397	Split000
CHEMBL122168	Split000
CHEMBL115784	Split000
CHEMBL115351	Split000
CHEMBL340438	Split000
CHEMBL291514	Split000
CHEMBL115148	Split000
CHEMBL338662	Split000
CHEMBL122132	Split000
CHEMBL441518	Split000
CHEMBL1744086	Split000
CHEMBL114814	Split000
CHEMBL115102	Split000
CHEMBL123523	Split000
CHEMBL124528	Split000
CHEMBL325949	Split000
CHEMBL126097	Split000
CHEMBL7339	Split000
CHEMBL57759	Split000
CHEMBL115601	Split000
CHEMBL115103	Split000
CHEMBL300791	Split000
CHEMBL57892	Split000
CHEMBL57758	Split000
CHEMBL56266	Split000
CHEMBL124617	Split000
CHEMBL300083	Split000
CHEMBL121708	Split000
CHEMBL296468	Split000
CHEMBL266995	Split000
CHEMBL299893	Split000
CHEMBL116353	Split000
CHEMBL126101	Split000
CHEMBL332846	Split000
CHEMBL124836	Split000
CHEMBL7350	Split000
CHEMBL347668	Split001
CHEMBL541307	Split000
CHEMBL348146	Split001
CHEMBL6881	Split000
CHEMBL538757	Split000
CHEMBL350882	Split001
CHEMBL422531	Split001
CHEMBL538507	Split000
CHEMBL154969	Split001
CHEMBL552859	Split000
CHEMBL267180	Split001
CHEMBL414013	Split000
CHEMBL544074	Split000
CHEMBL6796	Split000
CHEMBL154260	Split001
CHEMBL346716	Split001
CHEMBL7137	Split000
CHEMBL545006	Split000
CHEMBL542891	Split000
CHEMBL544538	Split000
CHEMBL348116	Split001
CHEMBL80030	Split000
CHEMBL157952	Split001
CHEMBL156555	Split001
CHEMBL543361	Split000
CHEMBL155607	Split000
CHEMBL266404	Split000
CHEMBL543600	Split000
CHEMBL155389	Split001
CHEMBL345203	Split001
CHEMBL78249	Split000
CHEMBL7052	Split000
CHEMBL543362	Split000
CHEMBL544770	Split000
CHEMBL435831	Split001
CHEMBL542893	Split000
CHEMBL540292	Split000
CHEMBL154080	Split001
CHEMBL155293	Split001
CHEMBL544067	Split000
CHEMBL468975	Split000
CHEMBL7404	Split000
CHEMBL158119	Split001
CHEMBL156797	Split001
CHEMBL542887	Split000
CHEMBL552634	Split000
CHEMBL267004	Split000
CHEMBL154911	Split001
CHEMBL157304	Split001
CHEMBL157021	Split001
CHEMBL552860	Split000
CHEMBL310580	Split000
CHEMBL154822	Split001
CHEMBL6976	Split000
CHEMBL329622	Split000
CHEMBL144791	Split000
CHEMBL279138	Split000
CHEMBL67535	Split000
CHEMBL144632	Split000
CHEMBL59150	Split000
CHEMBL144770	Split000
CHEMBL144159	Split000
CHEMBL144760	Split000
CHEMBL30432	Split001
CHEMBL87084	Split000
CHEMBL313235	Split000
CHEMBL144589	Split000
CHEMBL424302	Split000
CHEMBL356324	Split000
CHEMBL358494	Split000
CHEMBL147880	Split000
CHEMBL144402	Split000
CHEMBL145266	Split000
CHEMBL352308	Split000
CHEMBL89550	Split000
CHEMBL89115	Split000
CHEMBL357400	Split000
CHEMBL358746	Split000
CHEMBL90780	Split000
CHEMBL86664	Split000
CHEMBL144778	Split000
CHEMBL144908	Split000
CHEMBL342792	Split000
CHEMBL68423	Split000
CHEMBL86717	Split000
CHEMBL87083	Split000
CHEMBL144842	Split000
CHEMBL280069	Split000
