ID	Split
CHEMBL3970063	Split001
CHEMBL337035	Split001
CHEMBL150177	Split000
CHEMBL162981	Split000
CHEMBL3133910	Split000
CHEMBL205148	Split001
CHEMBL137364	Split000
CHEMBL189779	Split000
CHEMBL1958020	Split000
CHEMBL300791	Split000
CHEMBL435054	Split000
CHEMBL2048908	Split000
CHEMBL1945648	Split000
CHEMBL3671531	Split000
CHEMBL567197	Split000
CHEMBL247513	Split000
CHEMBL3297816	Split000
CHEMBL3586178	Split001
CHEMBL1095464	Split000
CHEMBL3586176	Split000
CHEMBL402316	Split000
CHEMBL3894938	Split000
CHEMBL3676377	Split000
CHEMBL572028	Split000
CHEMBL3968839	Split000
CHEMBL210444	Split000
CHEMBL2047015	Split001
CHEMBL299763	Split000
CHEMBL249921	Split000
CHEMBL1233882	Split000
CHEMBL3355882	Split000
CHEMBL169200	Split000
CHEMBL4091921	Split000
CHEMBL3798556	Split000
CHEMBL2336355	Split000
CHEMBL2148048	Split000
CHEMBL565467	Split001
CHEMBL3758889	Split000
CHEMBL473429	Split000
CHEMBL72322	Split000
CHEMBL3604937	Split000
CHEMBL469355	Split000
CHEMBL138363	Split000
CHEMBL113985	Split001
CHEMBL3676393	Split000
CHEMBL3929002	Split000
CHEMBL3930316	Split000
CHEMBL500115	Split000
CHEMBL555321	Split000
CHEMBL3622624	Split000
CHEMBL1080272	Split000
CHEMBL484109	Split000
CHEMBL1828868	Split000
CHEMBL173478	Split000
CHEMBL3699608	Split000
CHEMBL288441	Split000
CHEMBL401054	Split000
CHEMBL492199	Split000
CHEMBL153525	Split000
CHEMBL332971	Split000
CHEMBL4110614	Split000
CHEMBL59099	Split000
CHEMBL3622632	Split000
CHEMBL3622677	Split000
CHEMBL3775911	Split001
CHEMBL3948267	Split000
CHEMBL3926223	Split000
CHEMBL330879	Split000
CHEMBL3416633	Split000
CHEMBL4061912	Split000
CHEMBL53850	Split001
CHEMBL1812570	Split001
CHEMBL2112369	Split000
CHEMBL2031300	Split000
CHEMBL204420	Split001
CHEMBL3655353	Split000
CHEMBL1821867	Split000
CHEMBL514566	Split000
CHEMBL2021575	Split001
CHEMBL299881	Split000
CHEMBL1242117	Split000
CHEMBL4101774	Split000
CHEMBL2047016	Split000
CHEMBL94431	Split000
CHEMBL1914666	Split000
CHEMBL1242207	Split001
CHEMBL1830272	Split000
CHEMBL3218002	Split000
CHEMBL358934	Split000
CHEMBL1173816	Split000
CHEMBL257478	Split000
CHEMBL165495	Split000
CHEMBL3219504	Split000
CHEMBL3676365	Split000
CHEMBL380454	Split000
CHEMBL3360613	Split001
CHEMBL3233767	Split000
CHEMBL109476	Split000
CHEMBL3092308	Split000
CHEMBL3613691	Split000
CHEMBL600048	Split000
CHEMBL65848	Split000
CHEMBL589068	Split000
CHEMBL3545154	Split000
CHEMBL2424796	Split001
CHEMBL10	Split001
CHEMBL1087368	Split001
CHEMBL1907763	Split000
CHEMBL3741026	Split000
CHEMBL271705	Split000
CHEMBL309598	Split000
CHEMBL3914322	Split000
CHEMBL3901296	Split000
CHEMBL3335244	Split000
CHEMBL310853	Split000
CHEMBL408683	Split000
CHEMBL56983	Split001
CHEMBL2347972	Split001
CHEMBL345203	Split000
CHEMBL2425090	Split000
CHEMBL3671542	Split001
CHEMBL399953	Split000
CHEMBL590714	Split000
CHEMBL601040	Split000
CHEMBL3806143	Split000
CHEMBL3759359	Split000
CHEMBL2425093	Split000
CHEMBL52765	Split000
CHEMBL69964	Split000
CHEMBL3909214	Split000
CHEMBL473141	Split001
CHEMBL3977326	Split000
CHEMBL461797	Split000
CHEMBL479	Split000
CHEMBL3663937	Split001
CHEMBL1956885	Split001
CHEMBL2437466	Split000
CHEMBL3233763	Split000
CHEMBL3655336	Split000
CHEMBL589801	Split000
CHEMBL1683967	Split001
CHEMBL153419	Split000
CHEMBL3221541	Split000
CHEMBL2029427	Split000
CHEMBL117554	Split000
CHEMBL144908	Split000
CHEMBL76751	Split000
CHEMBL1817965	Split000
CHEMBL2325094	Split000
CHEMBL3898077	Split000
CHEMBL3805333	Split000
CHEMBL76905	Split000
CHEMBL2337363	Split000
CHEMBL53831	Split000
CHEMBL3133897	Split000
CHEMBL4084249	Split000
CHEMBL593306	Split000
CHEMBL31622	Split000
CHEMBL483321	Split000
CHEMBL251123	Split000
CHEMBL91009	Split000
CHEMBL2048909	Split000
CHEMBL399372	Split000
CHEMBL3827349	Split000
CHEMBL329161	Split001
CHEMBL3233777	Split000
CHEMBL1241483	Split001
CHEMBL1173665	Split000
CHEMBL1241588	Split001
CHEMBL3758762	Split001
CHEMBL3893698	Split000
CHEMBL492077	Split000
CHEMBL3608431	Split001
CHEMBL245667	Split001
CHEMBL1241301	Split001
CHEMBL51854	Split000
CHEMBL474267	Split000
CHEMBL1241949	Split000
CHEMBL3633936	Split000
CHEMBL3741655	Split000
CHEMBL3890526	Split000
CHEMBL2112370	Split000
CHEMBL76602	Split001
CHEMBL442754	Split000
CHEMBL1171273	Split000
CHEMBL2064390	Split000
CHEMBL3133752	Split000
CHEMBL1241775	Split000
CHEMBL326100	Split000
CHEMBL3352899	Split000
CHEMBL3741399	Split000
CHEMBL2031306	Split000
CHEMBL4104427	Split000
CHEMBL3353396	Split000
CHEMBL111365	Split000
CHEMBL244948	Split000
CHEMBL293250	Split000
CHEMBL3114700	Split000
CHEMBL242131	Split000
CHEMBL3806066	Split000
CHEMBL3915202	Split000
CHEMBL360209	Split000
CHEMBL3739750	Split000
CHEMBL304929	Split000
CHEMBL3357637	Split000
CHEMBL2335378	Split000
CHEMBL1830261	Split000
CHEMBL572030	Split000
CHEMBL2018748	Split000
CHEMBL2437477	Split000
CHEMBL3676382	Split000
CHEMBL1958033	Split000
CHEMBL3360619	Split000
CHEMBL2442327	Split000
CHEMBL1683972	Split000
CHEMBL3416612	Split000
CHEMBL3765425	Split000
CHEMBL3808884	Split000
CHEMBL4084726	Split000
CHEMBL2448066	Split000
CHEMBL3647418	Split000
CHEMBL66409	Split000
CHEMBL2064382	Split000
CHEMBL2047022	Split000
CHEMBL255656	Split000
CHEMBL1828874	Split000
CHEMBL508481	Split000
CHEMBL515664	Split000
CHEMBL2064399	Split000
CHEMBL3923551	Split001
CHEMBL3893822	Split000
CHEMBL3357639	Split000
CHEMBL190567	Split000
CHEMBL542887	Split001
CHEMBL296168	Split000
CHEMBL241919	Split000
CHEMBL29641	Split000
CHEMBL3968039	Split000
CHEMBL1336	Split000
CHEMBL2312649	Split001
CHEMBL1242470	Split000
CHEMBL333454	Split001
CHEMBL261238	Split000
CHEMBL599218	Split000
CHEMBL395883	Split000
CHEMBL3699581	Split000
CHEMBL134312	Split000
CHEMBL1952210	Split000
CHEMBL501256	Split001
CHEMBL3805218	Split000
CHEMBL3752074	Split000
CHEMBL1645470	Split000
CHEMBL3221258	Split001
CHEMBL62176	Split000
CHEMBL3759830	Split000
CHEMBL53311	Split001
CHEMBL593911	Split000
CHEMBL485065	Split000
CHEMBL3754785	Split000
CHEMBL1907944	Split000
CHEMBL284326	Split000
CHEMBL441335	Split001
CHEMBL474147	Split000
CHEMBL245277	Split000
CHEMBL3655349	Split000
CHEMBL50519	Split000
CHEMBL1830277	Split000
CHEMBL1242384	Split000
CHEMBL345211	Split001
CHEMBL3914227	Split001
CHEMBL1242852	Split001
CHEMBL38199	Split001
CHEMBL2333985	Split001
CHEMBL3974626	Split000
CHEMBL3754556	Split000
CHEMBL4093535	Split001
CHEMBL1254444	Split000
CHEMBL2070199	Split000
CHEMBL451347	Split000
CHEMBL247468	Split001
CHEMBL3671510	Split000
CHEMBL3234751	Split000
CHEMBL157084	Split000
CHEMBL489107	Split000
CHEMBL4079829	Split000
CHEMBL3425655	Split000
CHEMBL3895468	Split001
CHEMBL340508	Split000
CHEMBL3746212	Split001
CHEMBL3237942	Split001
CHEMBL3671569	Split000
CHEMBL3734934	Split000
CHEMBL340862	Split001
CHEMBL3982289	Split000
CHEMBL204335	Split000
CHEMBL3671562	Split000
CHEMBL604485	Split000
CHEMBL338175	Split000
CHEMBL1242113	Split000
CHEMBL3676356	Split000
CHEMBL57690	Split000
CHEMBL2048794	Split001
CHEMBL3960911	Split000
CHEMBL119033	Split000
CHEMBL587723	Split000
CHEMBL233324	Split000
CHEMBL1645475	Split000
CHEMBL1242380	Split001
CHEMBL3699590	Split000
CHEMBL293913	Split001
CHEMBL4094174	Split000
CHEMBL517585	Split000
CHEMBL3671475	Split001
CHEMBL444337	Split000
CHEMBL3899216	Split001
CHEMBL52882	Split000
CHEMBL263528	Split000
CHEMBL324399	Split000
CHEMBL19978	Split000
CHEMBL338049	Split000
CHEMBL592481	Split000
CHEMBL127041	Split000
CHEMBL3805654	Split000
CHEMBL2424804	Split000
CHEMBL18797	Split000
CHEMBL1830267	Split000
CHEMBL1812573	Split000
CHEMBL3263374	Split000
CHEMBL1821892	Split000
CHEMBL247127	Split000
CHEMBL590875	Split000
CHEMBL488101	Split001
CHEMBL3436356	Split000
CHEMBL1981977	Split000
CHEMBL3133757	Split000
CHEMBL437890	Split000
CHEMBL453737	Split000
CHEMBL1830275	Split000
CHEMBL196925	Split000
CHEMBL184682	Split001
CHEMBL3604922	Split000
CHEMBL466174	Split000
CHEMBL2064376	Split000
CHEMBL334439	Split000
CHEMBL202360	Split000
CHEMBL604785	Split000
CHEMBL1242378	Split000
CHEMBL133023	Split000
CHEMBL590559	Split000
CHEMBL203599	Split000
CHEMBL156797	Split000
CHEMBL3947802	Split000
CHEMBL4075530	Split000
CHEMBL2426280	Split000
CHEMBL2348419	Split000
CHEMBL2437461	Split001
CHEMBL597303	Split000
CHEMBL47660	Split000
CHEMBL542733	Split001
CHEMBL2442332	Split000
CHEMBL58436	Split000
CHEMBL257861	Split000
CHEMBL378370	Split000
CHEMBL3740247	Split000
CHEMBL2334002	Split000
CHEMBL3219506	Split000
CHEMBL2087356	Split000
CHEMBL270501	Split000
CHEMBL1914654	Split000
CHEMBL3742349	Split000
CHEMBL1094808	Split000
CHEMBL3900264	Split000
CHEMBL48614	Split001
CHEMBL2419760	Split001
CHEMBL3219507	Split000
CHEMBL201511	Split000
CHEMBL3237946	Split000
CHEMBL57366	Split000
CHEMBL1242119	Split000
CHEMBL3297897	Split000
CHEMBL470012	Split000
CHEMBL1821877	Split000
CHEMBL3739586	Split000
CHEMBL519757	Split000
CHEMBL2047245	Split000
CHEMBL1945451	Split000
CHEMBL231885	Split000
CHEMBL2337367	Split000
CHEMBL2381516	Split000
CHEMBL90595	Split000
CHEMBL243629	Split000
CHEMBL93966	Split000
CHEMBL489307	Split000
CHEMBL77387	Split000
CHEMBL76985	Split000
CHEMBL299672	Split000
CHEMBL3263372	Split001
CHEMBL3671501	Split000
CHEMBL324439	Split000
CHEMBL251498	Split000
CHEMBL3219134	Split001
CHEMBL564829	Split001
CHEMBL3622638	Split001
CHEMBL213342	Split000
CHEMBL4065984	Split000
CHEMBL14627	Split001
CHEMBL2316152	Split000
CHEMBL3233785	Split001
CHEMBL8095	Split000
CHEMBL3828269	Split000
CHEMBL4080720	Split000
CHEMBL461796	Split001
CHEMBL4099682	Split001
CHEMBL598406	Split000
CHEMBL3612574	Split001
CHEMBL498133	Split001
CHEMBL93423	Split001
CHEMBL3612599	Split001
CHEMBL56393	Split000
CHEMBL3982014	Split000
CHEMBL544640	Split000
CHEMBL442749	Split000
CHEMBL201865	Split000
CHEMBL3092313	Split000
CHEMBL345077	Split000
CHEMBL408399	Split000
CHEMBL3928512	Split000
CHEMBL1821891	Split000
CHEMBL2047027	Split001
CHEMBL3676381	Split000
CHEMBL3344211	Split000
CHEMBL54088	Split000
CHEMBL2048791	Split000
CHEMBL3676353	Split000
CHEMBL3219128	Split000
CHEMBL116853	Split000
CHEMBL1812556	Split000
CHEMBL3931858	Split000
CHEMBL37373	Split000
CHEMBL3586189	Split000
CHEMBL489313	Split000
CHEMBL3671505	Split000
CHEMBL3747281	Split000
CHEMBL4061382	Split001
CHEMBL3633939	Split000
CHEMBL166154	Split000
CHEMBL597950	Split000
CHEMBL1081312	Split000
CHEMBL1173250	Split000
CHEMBL605413	Split000
CHEMBL242740	Split000
CHEMBL3263378	Split001
CHEMBL310798	Split000
CHEMBL92985	Split000
CHEMBL202721	Split001
CHEMBL338935	Split000
CHEMBL3092314	Split000
CHEMBL3622628	Split000
CHEMBL3234749	Split001
CHEMBL2426277	Split000
CHEMBL243410	Split001
CHEMBL154260	Split000
CHEMBL591440	Split000
CHEMBL1812555	Split001
CHEMBL111307	Split000
CHEMBL371888	Split000
CHEMBL453398	Split000
CHEMBL383444	Split000
CHEMBL3325471	Split000
CHEMBL1242379	Split000
CHEMBL2374457	Split000
CHEMBL136058	Split000
CHEMBL2333998	Split000
CHEMBL298931	Split000
CHEMBL75049	Split000
CHEMBL3814812	Split000
CHEMBL6976	Split000
CHEMBL1271950	Split000
CHEMBL4063427	Split001
CHEMBL1914673	Split001
CHEMBL595757	Split000
CHEMBL3613702	Split000
CHEMBL332765	Split000
CHEMBL1828861	Split000
CHEMBL448172	Split000
CHEMBL3416597	Split001
CHEMBL2152253	Split000
CHEMBL1242293	Split000
CHEMBL50	Split000
CHEMBL4102288	Split000
CHEMBL3814959	Split000
CHEMBL2316142	Split001
CHEMBL3919271	Split001
CHEMBL514016	Split000
CHEMBL126974	Split001
CHEMBL157021	Split000
CHEMBL2325104	Split000
CHEMBL597708	Split000
CHEMBL3890751	Split000
CHEMBL2337362	Split001
CHEMBL1173454	Split000
CHEMBL4066504	Split000
CHEMBL1958039	Split000
CHEMBL3416592	Split000
CHEMBL1958212	Split000
CHEMBL3290142	Split000
CHEMBL1173688	Split000
CHEMBL1683964	Split000
CHEMBL2048792	Split000
CHEMBL522623	Split000
CHEMBL335012	Split000
CHEMBL1928889	Split000
CHEMBL2335018	Split000
CHEMBL4103893	Split001
CHEMBL2437462	Split000
CHEMBL3678956	Split001
CHEMBL274732	Split001
CHEMBL122182	Split000
CHEMBL3910915	Split000
CHEMBL101683	Split000
CHEMBL540082	Split000
CHEMBL419047	Split001
CHEMBL1242289	Split000
CHEMBL30432	Split000
CHEMBL3234757	Split000
CHEMBL210502	Split000
CHEMBL541586	Split000
CHEMBL3805849	Split001
CHEMBL338155	Split001
CHEMBL193544	Split000
CHEMBL1242567	Split000
CHEMBL1242749	Split000
CHEMBL3950630	Split000
CHEMBL380669	Split000
CHEMBL31588	Split000
CHEMBL3676394	Split000
CHEMBL1241945	Split000
CHEMBL1958217	Split000
CHEMBL253969	Split000
CHEMBL327307	Split000
CHEMBL567873	Split001
CHEMBL1241583	Split000
CHEMBL424375	Split000
CHEMBL346553	Split000
CHEMBL3957801	Split000
CHEMBL3938358	Split000
CHEMBL592480	Split000
CHEMBL2018762	Split001
CHEMBL472545	Split000
CHEMBL3622674	Split001
CHEMBL2325100	Split000
CHEMBL403357	Split000
CHEMBL3828079	Split000
CHEMBL131577	Split001
CHEMBL2029441	Split000
CHEMBL2325092	Split000
CHEMBL114593	Split000
CHEMBL3436357	Split000
CHEMBL483108	Split000
CHEMBL3972605	Split000
CHEMBL3775664	Split000
CHEMBL4065970	Split000
CHEMBL1929556	Split001
CHEMBL201840	Split000
CHEMBL926	Split000
CHEMBL1812564	Split001
CHEMBL1242756	Split000
CHEMBL2316140	Split000
CHEMBL2047241	Split000
CHEMBL3975598	Split000
CHEMBL3098321	Split000
CHEMBL3804868	Split000
CHEMBL1242024	Split000
CHEMBL538814	Split000
CHEMBL3746421	Split001
CHEMBL1093099	Split000
CHEMBL490498	Split000
CHEMBL3416447	Split001
CHEMBL3221551	Split000
CHEMBL1928315	Split000
CHEMBL204268	Split000
CHEMBL57251	Split000
CHEMBL410253	Split000
CHEMBL3655350	Split000
CHEMBL2031301	Split000
CHEMBL153409	Split000
CHEMBL2029698	Split000
CHEMBL552634	Split000
CHEMBL598163	Split000
CHEMBL1242290	Split000
CHEMBL92812	Split000
CHEMBL590962	Split000
CHEMBL3671571	Split000
CHEMBL377277	Split000
CHEMBL204570	Split000
CHEMBL2381504	Split000
CHEMBL3671582	Split000
CHEMBL3233768	Split001
CHEMBL3676357	Split000
CHEMBL60472	Split000
